,months_as_customer,policy_deductable,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,injury_claim,property_claim,vehicle_claim,policy_annual_premium,policy_csl,insured_sex,insured_education_level,incident_severity,property_damage,police_report_available,insured_occupation_armed-forces,insured_occupation_craft-repair,insured_occupation_exec-managerial,insured_occupation_farming-fishing,insured_occupation_handlers-cleaners,insured_occupation_machine-op-inspct,insured_occupation_other-service,insured_occupation_priv-house-serv,insured_occupation_prof-specialty,insured_occupation_protective-serv,insured_occupation_sales,insured_occupation_tech-support,insured_occupation_transport-moving,insured_relationship_not-in-family,insured_relationship_other-relative,insured_relationship_own-child,insured_relationship_unmarried,insured_relationship_wife,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police
69,1.1643237754783133,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-0.924999487019311,0.17364940468193066,-0.8405965588113357,-1.2205490904012601,-0.38815203753683947,-1.3616437349631239,-1.3479420320537348,-1.8753282991875495,1279.08,5.0,1,6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
70,0.5831853852026272,-1.1064585909249625,-0.49904555884597734,1.135371989709421,-0.8706912575848619,0.025736794220320155,0.13911971019954494,1.2452066477831039,1.4341579978473835,0.9604310017368991,-0.2645501277980588,0.5853759384510776,1105.49,1.0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
71,0.15817372664279708,1.2954052099251732,-0.49904555884597734,0.4758596551916017,-0.8815529034717516,-0.7138262580877324,-0.8405965588113357,-1.2205490904012601,0.5230029801552721,-0.16645820872046502,-0.14304823199368394,0.4803649932779643,1055.53,1.0,0,6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
72,-0.04132154166079663,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-0.2700884267029009,-0.8405965588113357,0.01232877869092183,0.5230029801552721,-0.9297699733796422,-1.5220947493733386,-0.594821699091525,895.83,2.5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
73,0.09745777541996423,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,-0.6136323049284694,-0.7138262580877324,1.1188359792104257,1.2452066477831039,-1.299307055228951,0.3779036023917376,-0.558179709325298,0.2280252593545127,1632.93,1.0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
74,-0.1020374928836295,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,0.9132124569899832,1.1188359792104257,0.01232877869092183,-1.299307055228951,0.3819210327320491,-0.5561546777285584,-0.514887994556767,1405.99,1.0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75,-0.7265444197470533,-0.30583732397491725,-0.49904555884597734,1.9275036523639755,0.9395830568967751,1.5048628988364252,1.1188359792104257,1.2452066477831039,-1.299307055228951,0.7515246240407032,-0.369851770828517,-0.22649972721567957,1425.54,1.0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,0.5745116778850796,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.22633497699101016,0.9132124569899832,1.1188359792104257,0.01232877869092183,-0.38815203753683947,1.4585923639355198,-0.013446209802350744,1.492858584051565,1038.09,5.0,0,3,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77,0.9995233364449098,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,1.5048628988364252,1.1188359792104257,-1.2205490904012601,0.5230029801552721,0.6470714351926053,0.6770895646858464,-0.024314474568938867,1307.11,2.5,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
78,-0.08469007824853439,-0.30583732397491725,2.0003478911338757,-0.8790080755026138,-0.6896638261366982,0.4694746256051517,-0.8405965588113357,1.2452066477831039,0.5230029801552721,-1.2853125584972063,-1.2709908313776306,-1.7185955451978279,1489.24,5.0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
79,0.20154226323053487,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,0.6173872360667623,-0.8405965588113357,0.01232877869092183,0.5230029801552721,1.3661914661083563,-0.06002193652736111,0.6303059945947977,976.67,5.0,0,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
80,-0.5790913953487449,1.2954052099251732,-0.49904555884597734,1.009921273904401,-0.5303596864623141,-0.8617388685493429,1.1188359792104257,0.01232877869092183,0.5230029801552721,0.5064613732817043,0.5353373529140757,-0.4177136870831398,1340.43,2.5,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,0.34899528762884324,1.2954052099251732,1.5837823161372335,-0.8790080755026138,0.9395830568967751,-0.2700884267029009,-0.8405965588113357,1.2452066477831039,-0.38815203753683947,-1.4018180383662384,-1.254790578603714,-1.7687500264745388,1267.81,5.0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
82,-1.0908401270840506,-0.30583732397491725,2.0003478911338757,-0.8790080755026138,0.9395830568967751,-1.3054766999341745,-0.8405965588113357,1.2452066477831039,0.5230029801552721,-1.383739601834837,-1.2183400098624015,-1.7358361481366973,1234.2,2.5,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
83,-0.032647834343249076,1.2954052099251732,-0.49904555884597734,1.1747993575338558,-1.9785791380476236,0.17364940468193066,-0.8405965588113357,-1.2205490904012601,1.4341579978473835,-1.2973648495181407,-1.283141020958068,-1.7943497096261933,1318.06,2.5,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
84,0.6959435803307454,1.2954052099251732,-0.49904555884597734,-0.8790080755026138,-0.660699437104992,0.6173872360667623,0.13911971019954494,1.2452066477831039,1.4341579978473835,-0.42156503533024264,0.7216402598141172,0.3053467513227753,769.95,5.0,1,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
85,0.6178802144728174,1.2954052099251732,-0.49904555884597734,0.4005892257085898,0.9395830568967751,0.17364940468193066,1.1188359792104257,-1.2205490904012601,-0.38815203753683947,-0.3633122953957265,0.8390920924250129,0.12196942915480118,1514.72,1.0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,-0.4403120782679841,-0.30583732397491725,1.1672167411405914,-0.8503336261757521,0.9395830568967751,-0.41800103716451137,1.1188359792104257,1.2452066477831039,-0.38815203753683947,0.7555420543810147,0.7864412709097838,0.37221939302505647,873.64,5.0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87,-0.6051125173013876,-1.1064585909249625,-0.49904555884597734,0.4256793688695938,0.9395830568967751,-1.453389310395785,-0.8405965588113357,1.2452066477831039,-0.38815203753683947,0.8117860791453752,0.843142155618492,0.12562652674789468,1612.43,5.0,0,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
88,-1.4985043710087855,1.2954052099251732,3.250044616123802,-0.8790080755026138,-1.9061681654683582,-0.41800103716451137,-0.8405965588113357,-1.2205490904012601,-0.38815203753683947,-1.3455740136018781,-1.4269182643265783,-1.8382348807433153,1318.24,5.0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
89,-1.41176729783331,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-1.0915447239516216,0.025736794220320155,1.1188359792104257,1.2452066477831039,-1.299307055228951,-1.5343932395965167,-0.3799769288122149,0.052484574886024656,1226.83,1.0,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
90,-0.6658284685242205,1.2954052099251732,1.5837823161372335,-0.8790080755026138,0.9395830568967751,0.025736794220320155,0.13911971019954494,0.01232877869092183,-0.38815203753683947,0.5345833856638845,0.5636877952684298,0.4114025815224868,1326.44,2.5,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
91,-1.238293151482359,1.2954052099251732,1.1672167411405914,-0.8790080755026138,-1.3196392875763079,0.32156201514354116,-0.8405965588113357,-1.2205490904012601,1.4341579978473835,0.2613981225227053,2.0986617455970324,1.7263903874962498,1136.83,2.5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
92,0.028068116879583795,1.2954052099251732,-0.49904555884597734,1.0995289280508438,0.9395830568967751,-0.41800103716451137,-0.8405965588113357,-1.2205490904012601,-0.38815203753683947,-1.4158790445573286,-1.4026178851657034,-1.7635256013415481,1322.78,2.5,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
93,0.13215260469015444,-0.30583732397491725,-0.49904555884597734,2.371957616930332,0.18650894207241414,-1.3054766999341745,1.1188359792104257,0.01232877869092183,-0.38815203753683947,-0.3512600043747921,0.8633924715858878,0.7593492953796684,1483.25,1.0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
94,0.5831853852026272,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,1.3569502883748148,1.1188359792104257,0.01232877869092183,-1.299307055228951,1.888457410348846,0.20323217104878444,1.550849703027762,1515.3,1.0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
95,-1.0734927124489555,1.2954052099251732,1.5837823161372335,1.547567198783058,-1.1748173424177768,-1.0096514790109534,-0.8405965588113357,1.2452066477831039,-1.299307055228951,-1.2812951281568947,-1.394517758778745,-1.7468074409159777,1075.18,1.0,0,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
96,1.051565580350195,-0.30583732397491725,-0.49904555884597734,1.3253402164998795,0.9395830568967751,-0.12217581624129036,-0.8405965588113357,-1.2205490904012601,1.4341579978473835,-0.20261508178326815,-0.17949880073499638,1.1072960092368502,1690.27,5.0,0,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
97,-1.5158517856438807,1.2954052099251732,-0.49904555884597734,-0.8790080755026138,-1.6563503100698922,-1.157564089472564,2.0985522482213064,0.01232877869092183,0.5230029801552721,-0.08610960191423586,-0.06204696812410069,0.6266488970017043,1352.83,2.5,1,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
98,0.7913543608237684,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-0.8617388685493429,-0.8405965588113357,0.01232877869092183,0.5230029801552721,-1.353608874282501,-1.3398419056667763,-1.8220391628310442,1148.73,2.5,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
99,0.3056267510411055,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-0.2700884267029009,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,-1.3937831776856155,-1.3803425376015679,-1.7906926120330997,969.5,1.0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
100,0.565837970567532,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,-1.678073601843672,1.6527755092980358,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,1.65142902027047,1.689605363055637,0.4756630106582726,1463.82,1.0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
101,-1.0734927124489555,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,0.17364940468193066,-0.8405965588113357,0.01232877869092183,-1.299307055228951,0.5868099800879334,-0.45287806629483984,-0.07917093846534139,1474.17,1.0,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
102,0.6525750437430076,-1.1064585909249625,-0.49904555884597734,0.4579381243623132,-0.2081308584845827,0.6173872360667623,1.1188359792104257,1.2452066477831039,1.4341579978473835,-1.5343932395965167,-0.7930833745470894,-0.6935633341050496,1497.35,2.5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,-0.33622759045741346,-0.30583732397491725,-0.49904555884597734,0.38625200104515894,-1.163955696530887,-1.3054766999341745,-0.8405965588113357,0.01232877869092183,-0.38815203753683947,-1.4681056389813776,-1.4552687066809324,-1.8894342470466243,1427.14,1.0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
104,1.2684082632888838,-1.1064585909249625,-0.49904555884597734,0.9310665382555313,0.9395830568967751,0.4694746256051517,1.1188359792104257,-1.2205490904012601,-1.299307055228951,1.5951849955061095,0.05540486448679501,1.652725993121081,1495.1,5.0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
105,0.7913543608237684,-1.1064585909249625,-0.49904555884597734,0.3504089393865818,0.05978974005869956,-1.157564089472564,-0.8405965588113357,0.01232877869092183,1.4341579978473835,-1.4379749114290417,-1.4248932327298387,-1.834577783150222,1141.62,1.0,1,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
106,2.257210897489305,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-1.1024063698385114,-0.8617388685493429,1.1188359792104257,-1.2205490904012601,0.5230029801552721,-0.19859765144295669,2.5178432861221256,0.7692757031323508,1125.37,5.0,0,5,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
107,-0.7438918343821485,1.2954052099251732,-0.49904555884597734,-0.8790080755026138,-1.124129661612291,1.5048628988364252,0.13911971019954494,0.01232877869092183,-1.299307055228951,-0.043926583340965546,1.4830521401881998,0.7034479464566679,1207.36,5.0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108,0.8173754827764111,1.2954052099251732,-0.49904555884597734,0.15327210026440755,0.9395830568967751,-1.6013019208573955,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,0.6470714351926053,0.6770895646858464,0.5430580948738528,1338.5,5.0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
109,-1.0127767612261225,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-0.78017754186078,0.6173872360667623,1.1188359792104257,-1.2205490904012601,1.4341579978473835,-0.42156503533024264,0.7216402598141172,0.3053467513227753,1074.07,5.0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
110,0.4964483120271517,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,0.9132124569899832,-0.8405965588113357,0.01232877869092183,0.5230029801552721,-0.0338830074901869,1.5033024561555954,0.7217334344221353,1337.56,2.5,0,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
111,2.161800116996282,-1.1064585909249625,2.0003478911338757,1.0063369677385432,-0.4651898111409752,-1.749214531319006,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,1.2778079986215043,-0.1045726316556319,0.5498498475467408,1298.91,1.0,1,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
112,0.05408923883222645,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,-0.5448418809781672,0.025736794220320155,1.1188359792104257,1.2452066477831039,-1.299307055228951,1.4264529212130284,1.4628018242208038,0.6851624584912003,1222.75,5.0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
113,-0.3102064685047708,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-0.5303596864623141,0.17364940468193066,0.13911971019954494,0.01232877869092183,-0.38815203753683947,1.3641827509382007,0.42598564669013833,-0.2510545253407359,1059.52,1.0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
114,1.615356555990786,1.2954052099251732,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-0.41800103716451137,-0.8405965588113357,0.01232877869092183,-0.38815203753683947,-1.2973648495181407,-1.283141020958068,-1.7635256013415481,1124.38,2.5,1,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
115,0.470427190074509,-0.30583732397491725,3.6666101911204443,0.3539932455524395,-1.1168885643543645,0.32156201514354116,1.1188359792104257,-1.2205490904012601,-0.38815203753683947,-0.5762361034322337,0.4097853939162217,-0.2656829157131099,1110.37,1.0,1,6,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
116,-0.8393026148751715,1.2954052099251732,-0.49904555884597734,1.3432617473291681,-1.3449831279790507,0.6173872360667623,-0.8405965588113357,-1.2205490904012601,1.4341579978473835,0.33772929898862303,0.3652346987879509,-0.30591098923713844,1374.22,5.0,0,7,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
117,0.18419484859543975,1.2954052099251732,-0.49904555884597734,0.597726064830764,-0.37105554678793007,1.2090376779132044,1.1188359792104257,1.2452066477831039,0.5230029801552721,-0.24881553069684992,1.0699456944533252,0.6647872004725365,1103.58,5.0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
118,-0.344901297774961,1.2954052099251732,-0.49904555884597734,0.7088395559723532,0.9395830568967751,-1.157564089472564,-0.8405965588113357,0.01232877869092183,1.4341579978473835,2.081294066683796,0.30043368769228435,1.2812693661654408,1269.76,2.5,0,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
119,0.3576689949463908,-1.1064585909249625,2.83347904112716,1.1998895006948598,0.9395830568967751,-0.7138262580877324,1.1188359792104257,-1.2205490904012601,-0.38815203753683947,1.125145645689669,-0.18152383233173597,0.7567370828131731,964.79,2.5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
120,0.44440606812186634,1.2954052099251732,1.1672167411405914,-0.8790080755026138,0.9395830568967751,1.5048628988364252,-0.8405965588113357,1.2452066477831039,-1.299307055228951,1.2496859862393241,1.2845990437077208,0.16219750267882968,1167.3,5.0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
121,0.019394409562036242,-1.1064585909249625,1.1672167411405914,-0.8790080755026138,-1.004651556856503,-0.12217581624129036,-0.8405965588113357,1.2452066477831039,-0.38815203753683947,1.0287273175221938,1.0618455680663668,0.6564281202597514,1625.45,5.0,0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
122,-0.006626712390606418,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-0.7138262580877324,-0.8405965588113357,-1.2205490904012601,-0.38815203753683947,-1.5343932395965167,-0.2746752857817567,0.5644782379191148,1394.43,2.5,0,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
123,-1.5765677368667135,1.2954052099251732,-0.49904555884597734,0.9525723752506776,0.9395830568967751,-1.749214531319006,2.0985522482213064,0.01232877869092183,-1.299307055228951,0.18707566122694333,1.9488094074383033,0.676280935765116,1053.24,2.5,0,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
124,0.06276294614977401,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-1.6013019208573955,-0.8405965588113357,0.01232877869092183,-0.38815203753683947,-0.12829262048750617,-0.1045726316556319,-0.5472794303813096,1040.75,1.0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
125,0.019394409562036242,-0.30583732397491725,2.0003478911338757,0.8127844347822268,-1.5839393374906268,0.025736794220320155,1.1188359792104257,1.2452066477831039,1.4341579978473835,-0.871517233445126,0.4826865313988466,-0.8032762618978546,1302.4,2.5,1,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
126,-0.3275538831398659,1.2954052099251732,-0.49904555884597734,1.2572383993485832,-0.22261305300043582,-0.565913647626122,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,-0.3773733015868166,-0.35567654965133993,-0.5054840293173838,1588.55,1.0,1,6,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
127,-0.33622759045741346,-1.1064585909249625,-0.49904555884597734,1.647927771427074,0.9395830568967751,-0.41800103716451137,-0.8405965588113357,1.2452066477831039,-1.299307055228951,-1.4681056389813776,-1.3884426639885263,-1.8549530411688857,1399.26,5.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
128,0.6092065071552698,1.2954052099251732,-0.49904555884597734,0.5798045340014755,-0.7729364446028535,1.5048628988364252,-0.8405965588113357,-1.2205490904012601,1.4341579978473835,0.6028797014491792,0.6325388695575757,0.2133968689821387,1352.31,1.0,1,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
129,-1.064819005131408,-0.30583732397491725,2.0003478911338757,0.6407377388210566,0.9395830568967751,-1.749214531319006,1.1188359792104257,0.01232877869092183,0.5230029801552721,-0.5360618000291192,-0.5156540457937668,-0.19254096385123992,1139.0,2.5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,0.6612487510605551,-0.30583732397491725,-0.49904555884597734,1.196305194529002,0.9395830568967751,-1.749214531319006,1.1188359792104257,0.01232877869092183,0.5230029801552721,1.3019125806633731,1.3372498652229499,0.9406368474944463,1397.67,2.5,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
131,-0.08469007824853439,-1.1064585909249625,-0.49904555884597734,-0.8790080755026138,0.9395830568967751,-1.3054766999341745,1.1188359792104257,1.2452066477831039,0.5230029801552721,-0.2990334099507432,0.968694114616346,0.2389965521337932,823.17,2.5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
132,-0.7959340782874338,-1.1064585909249625,-0.49904555884597734,1.271575624012014,-1.044477591775099,1.3569502883748148,1.1188359792104257,-1.2205490904012601,-0.38815203753683947,0.17301465503585323,0.19918210785530527,-0.23381392240186658,965.13,1.0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,-1.5592203222316183,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-0.6969049233946247,-1.749214531319006,-0.8405965588113357,1.2452066477831039,-0.38815203753683947,-0.5943145399636354,0.37333482517490924,-0.2985967940509514,1922.84,5.0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
134,-0.9607345173208373,1.2954052099251732,-0.49904555884597734,1.4615438508024727,-1.4354968437031326,0.6173872360667623,-0.8405965588113357,0.01232877869092183,-0.38815203753683947,1.9527362957938292,0.2356326765966177,0.7107621416428548,1624.82,2.5,1,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
135,-0.2841853465521281,1.2954052099251732,-0.49904555884597734,2.1640678593105847,0.9395830568967751,0.32156201514354116,-0.8405965588113357,0.01232877869092183,0.5230029801552721,1.2456685558990126,-0.12077288442954855,0.5205930668019928,1277.25,2.5,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
136,-0.032647834343249076,-0.30583732397491725,-0.49904555884597734,0.7446826176309302,0.20099113658826726,-0.41800103716451137,-0.8405965588113357,-1.2205490904012601,-1.299307055228951,-1.4520359176201318,-1.4390684539070158,-1.8601774663018764,1439.34,1.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
137,-0.7265444197470533,-0.30583732397491725,-0.49904555884597734,1.5905788727733505,0.9395830568967751,-0.41800103716451137,1.1188359792104257,-1.2205490904012601,1.4341579978473835,-0.218684803144514,-0.19569905350891303,0.7274803020684251,1281.27,2.5,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
138,1.051565580350195,-1.1064585909249625,-0.49904555884597734,0.7805256792895073,-1.8663421305497623,1.3569502883748148,1.1188359792104257,0.01232877869092183,0.5230029801552721,1.2456685558990126,-0.12077288442954855,0.8821232860049503,1348.83,5.0,0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
139,-0.6918495904768631,-0.30583732397491725,-0.49904555884597734,-0.8790080755026138,-0.6244939508153592,1.0611250674515937,1.1188359792104257,-1.2205490904012601,0.5230029801552721,0.9282915590144074,0.9605939882293878,0.551939617599937,1198.15,2.5,0,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
